Title,Address,street,city,postal_code,Phone,Country,Website,Email,mobile_number,whatsapp_number,email_contacted,phone_mobile_contacted,whatsapp_contacted,sure_shots,potentials_already_have,meeting_fixed,leads_converted,follow_up,comment
"NORVIC PHARMACY PVT. LTD, KHUSIBU BRANCH","Kaldhara Marg, काठमाडौँ 44611",Kaldhara Marg,काठमाडौँ,44611,+9779745618097,NP,https://pharmacy.norvichospital.com,norvicpharmacy2000@gmail.com,+9779863020915,null,false,false,false,null,,false,false,null,
Sopan pharmaceutical ltd,44708,,,44708,+97714671212,NP,https://sopanpharma.com,info@sopanpharma.com,+97715671212,null,false,false,false,null,,false,false,null,
नरदेवी आयुर्वेदिक फर्मा,"योगवीर सिंह मार्ग, काठमाडौँ 44600",योगवीर सिंह मार्ग,काठमाडौँ,44600,+97714258874,NP,null,null,null,null,false,false,false,null,,false,false,null,
Siddhi Pharma aka Dr. Bimala Ojha,"84 Handigaun Marg, काठमाडौँ 44600",84 Handigaun Marg,काठमाडौँ,44600,+97714416271,NP,null,null,null,null,false,false,false,null,,false,false,null,
DKM House,"Kuleshwor Awas Sadak, काठमाडौँ 44600",Kuleshwor Awas Sadak,काठमाडौँ,44600,+97715386780,NP,https://dkmedigroup.com,null,null,null,false,false,false,null,,false,false,null,
सपना फर्मा,"MC8F+6W3, सुर्यविनायक 44800",MC8F+6W3,सुर्यविनायक,44800,+97716614260,NP,null,null,null,null,false,false,false,null,,false,false,null,
"रसायन तथा मेडिकल आपूर्ति संघ, नेपाल",काठमाडौँ 44600,,काठमाडौँ,44600,+97714249060,NP,https://chemsan.org.np,dipakreal@gmail.com,+9779851121114,null,false,false,false,null,,false,false,null,
Sungava Vet Pharma,"M7WJ+59J, काठमाडौँ 44600",M7WJ+59J,काठमाडौँ,44600,+97715224005,NP,null,null,null,null,false,false,false,null,,false,false,null,
Accord Pharmaceuticals Ltd.,,,,null,+97715709690,NP,null,null,null,null,false,false,false,null,,false,false,null,
Healthcare Technologies Pvt Ltd,"St. Xavier, Aspen Marg, काठमाडौँ 44600","St. Xavier, Aspen Marg",काठमाडौँ,44600,+97715911549,NP,null,null,null,null,false,false,false,null,,false,false,null,
Riddhi siddhi chemical traders,"6 Dibya Marg, काठमाडौँ 44600",6 Dibya Marg,काठमाडौँ,44600,+9779843562183,NP,https://rsct.com.np,info@rsct.com.np,+97715107118,null,false,false,false,null,,false,false,null,
Nepal Chemical group,"Radar Marg, काठमाडौँ 44600",Radar Marg,काठमाडौँ,44600,+9779858031805,NP,https://nepalchemical.com,null,null,null,false,false,false,null,,false,false,null,
Tripura Chemicals,Kathmandu 44600,,Kathmandu,44600,+9779860096239,NP,null,null,null,null,false,false,false,null,,false,false,null,
Kalika Soap And Chemical pvt. Ltd.,काठमाडौँ 44600,,काठमाडौँ,44600,+9779851269511,NP,null,null,null,null,false,false,false,null,,false,false,null,
InnoVision Nepal Pvt.Ltd. (InnoVision Hygiene & Satol Chemicals),"31, Katyani Marg, काठमाडौँ 44600","31, Katyani Marg",काठमाडौँ,44600,+9779852067865,NP,https://innovisionnepal.com.np,null,null,null,false,false,false,null,,false,false,null,
Kasaju chemicals,"P8CR+XHG, काठमाडौँ 44600",P8CR+XHG,काठमाडौँ,44600,+9779851237853,NP,null,null,null,null,false,false,false,null,,false,false,null,
Mithila Chemical,"P96F+WPR, कागेश्वरी मनोहरा 44600",P96F+WPR,कागेश्वरी मनोहरा,44600,+9779813188981,NP,https://mithilachemical.com.np,null,null,null,false,false,false,null,,false,false,null,
Mahashakti Soap & Chemical Industries Pvt Ltd,"P82C+MVV, काठमाडौँ 44600",P82C+MVV,काठमाडौँ,44600,+97715326638,NP,null,null,null,null,false,false,false,null,,false,false,null,
Rukmani Chemical Industries Pvt. Ltd.,"P9CJ+P3P, बौद्ध सडक, गोकर्णेश्वर 44600","P9CJ+P3P, बौद्ध सडक",गोकर्णेश्वर,44600,+9779810005844,NP,null,null,null,null,false,false,false,null,,false,false,null,
Dangal Chemical Enterprises,"P8FW+FRV, Gopi Krishna Road, बुढानीलकण्ठ 44602","P8FW+FRV, Gopi Krishna Road",बुढानीलकण्ठ,44602,+97714811450,NP,null,null,null,null,false,false,false,null,,false,false,null,
pashupati chemical traders,काठमाडौँ 44600,,काठमाडौँ,44600,+9779851027598,NP,null,null,null,null,false,false,false,null,,false,false,null,
Surya Paint and Chemical Industries Pvt. Ltd.,"1 Kupondole Ln, ललितपुर 44600",1 Kupondole Ln,ललितपुर,44600,+97715422432,NP,https://spcsurya.com,null,null,null,false,false,false,null,,false,false,null,
Aayana Industries Pvt. Ltd,"Dathu Sadak, काठमाडौँ 44600",Dathu Sadak,काठमाडौँ,44600,+9779851207011,NP,null,null,null,null,false,false,false,null,,false,false,null,
Gharelu Chemical,"P856+2R8, सिद्धिदास मार्ग, काठमाडौँ 44600","P856+2R8, सिद्धिदास मार्ग",काठमाडौँ,44600,+9779851030087,NP,null,null,null,null,false,false,false,null,,false,false,null,
"Rohit Chemical Traders, Kathmandu","Nikhileshwor Mandir, Budhanilkanth-8,Near, काठमाडौँ 44300","Nikhileshwor Mandir, Budhanilkanth-8, Near",काठमाडौँ,44300,+9779851066519,NP,null,null,null,null,false,false,false,null,,false,false,null,
waterproofing house(trinity waterproofing and suppliers),"Near salesberry, काठमाडौँ 44600",Near salesberry,काठमाडौँ,44600,+9779851042257,NP,https://trinitywaterproofing.com.np,info@trinitywaterproofing.com.np,+9779851042257,null,false,false,false,null,,false,false,null,
Polygon Chemicals,"P7CX+86M, काठमाडौँ 44600",P7CX+86M,काठमाडौँ,44600,+97715908730,NP,https://polygonchemicals.com,inquiry@polygonchemicals.com,+918394076040,+918394076040,false,false,false,null,,false,false,null,
Holistic Machinery & Chemicals Suppliers Pvt. Ltd,"कालिमाटी रोड, काठमाडौँ 44600",कालिमाटी रोड,काठमाडौँ,44600,+9779803341299,NP,null,null,null,null,false,false,false,null,,false,false,null,
नासा वैज्ञानिक लिंक प्रा। लिमिटेड,"Near Tripureshor Plaza, त्रिपुरा मार्ग, 44600","Near Tripureshor Plaza, त्रिपुरा मार्ग",,44600,+97714260467,NP,null,null,null,null,false,false,false,null,,false,false,null,
Debaki Chemical Industry,तारकेश्वर 44600,,तारकेश्वर,44600,+9779803743537,NP,https://nepalimanufacture.com,null,null,null,false,false,false,null,,false,false,null,
सुशील वनस्पति प्रा। लि।,"3rd Floor, शेर्पा मल, दरवार मार्ग, काठमाडौँ 44600","3rd Floor, शेर्पा मल, दरवार मार्ग",काठमाडौँ,44600,+97714225877,NP,null,null,null,null,false,false,false,null,,false,false,null,
Redata Pvt.Ltd.,"P855+X5J, गंगालाल मार्ग, काठमाडौँ 44600","P855+X5J, गंगालाल मार्ग",काठमाडौँ,44600,+97714249371,NP,null,null,null,null,false,false,false,null,,false,false,null,
Rohit chemical traders,"P9W2+CJ6, काठमाडौँ 44600",P9W2+CJ6,काठमाडौँ,44600,+9779851131787,NP,null,null,null,null,false,false,false,null,,false,false,null,
Parsa Science Emporium,काठमाडौँ 44600,,काठमाडौँ,44600,+9779855032456,NP,https://parsascienceemporium.com,info@parsascienceemporium.com,+9779804213456,null,false,false,false,null,,false,false,null,
Agni Hospitality Supplies Pvt Ltd,"Pahelo pool park Guheswori to gokarna, resort road, Kathmandu 44600","Pahelo pool park Guheswori to gokarna, resort road",Kathmandu,44600,+9779801130206,NP,null,null,null,null,false,false,false,null,,false,false,null,
GDS INTERNATIONAL pvt.Ltd(Divyam Chemicals),"M9FJ+7MF, Tuberculosis Hospital Bus Stop, अरनिको राजमार्ग, मध्यपुर थिमि 44811","M9FJ+7MF, Tuberculosis Hospital Bus Stop, अरनिको राजमार्ग",मध्यपुर थिमि,44811,+97716610599,NP,null,null,null,null,false,false,false,null,,false,false,null,
Kiaan Chemicals Industry pvt.ltd.Nepal Head Office,"धर्मस्थल मार्ग, काठमाडौँ 44600",धर्मस्थल मार्ग,काठमाडौँ,44600,+9779845364050,NP,https://kiaanchemicals.com,info@kiaanchemicals.com,+97714600853,+9779845364050,false,false,false,null,,false,false,null,
Sona Group of Companies,"P8JG+26V, काठमाडौँ 44600",P8JG+26V,काठमाडौँ,44600,+97714547144,NP,null,null,null,null,false,false,false,null,,false,false,null,
Jai Chemical Manufacture,"P88F+VHW, Radhamohan marg, काठमाडौँ 44600","P88F+VHW, Radhamohan marg",काठमाडौँ,44600,+9779801966573,NP,null,null,null,null,false,false,false,null,,false,false,null,
Majhi soap and chemical udhyog,"shiva tole new, मध्यपुर थिमि 44811",shiva tole new,मध्यपुर थिमि,44811,+9779813270566,NP,null,null,null,null,false,false,false,null,,false,false,null,
Shine Chemical,"Q899+72V, Bura Neelkanth Bhangar, 44600","Q899+72V, Bura Neelkanth Bhangar",,44600,+9779812320431,NP,null,null,null,null,false,false,false,null,,false,false,null,
POMO Seeds and Agro Chemical Pvt. Ltd.,"P989+4P9, काठमाडौँ 44600",P989+4P9,काठमाडौँ,44600,+9779843004430,NP,https://arctechnepal.com,null,null,null,false,false,false,null,,false,false,null,
बायाे साइन्स टेे्दर्स,"11 त्रिपुरा मार्ग, काठमाडौँ 44600",11 त्रिपुरा मार्ग,काठमाडौँ,44600,+97715339797,NP,https://biosciencetrader.com,null,null,null,false,false,false,null,,false,false,null,
Scientific & laboratory Equipment suppliers:CIC,काठमाडौँ 44600,,काठमाडौँ,44600,+9779851237760,NP,null,null,null,null,false,false,false,null,,false,false,null,
Waterproofing Expert Nepal,"3 Sangla Road, काठमाडौँ 44600",3 Sangla Road,काठमाडौँ,44600,+9779843205051,NP,https://wenpl.com.np,waterproofingnepal@gmail.com,+9779843205051,+9779808382846,false,false,false,null,,false,false,null,
जय श्री श्याम ट्रेडिंग चासो,"Hanagulu Marg, काठमाडौँ 44600",Hanagulu Marg,काठमाडौँ,44600,+97715379380,NP,https://shyamtrading.net,info@shyamtrading.net,+97715379380,null,false,false,false,null,,false,false,null,
श्री चुनदेवी ईट्टा उद्योग,"P8PC+7P2, रिङ्गरोड, काठमाडौँ 44611","P8PC+7P2, रिङ्गरोड",काठमाडौँ,44611,+97714388028,NP,null,null,null,null,false,false,false,null,,false,false,null,
Cloth dyeing & printing factory,"Near Bright Heaven School Opposite Side Road Of Janamaitri Hospital, काठमाडौँ 44600",Near Bright Heaven School Opposite Side Road Of Janamaitri Hospital,काठमाडौँ,44600,+9779703945321,NP,null,null,null,null,false,false,false,null,,false,false,null,
Garg Group of Companies,"127 Gairidhara Rd, काठमाडौँ 44600",127 Gairidhara Rd,काठमाडौँ,44600,+9779851170088,NP,null,null,null,null,false,false,false,null,,false,false,null,
Anshika Trading,"P86H+8G7, काठमाडौँ 44600",P86H+8G7,काठमाडौँ,44600,+9779823684847,NP,null,null,null,null,false,false,false,null,,false,false,null,
MANASALU Trading Concern Pvt. Ltd.,काठमाडौँ 44600,,काठमाडौँ,44600,+97715345351,NP,null,null,null,null,false,false,false,null,,false,false,null,
Royal Cleaning Services and suppliers Pvt LTD,"Bullbulley, काठमाडौँ 44600",Bullbulley,काठमाडौँ,44600,+9779851239227,NP,https://royalcleaning.com.np,royalcleaning005@gmail.com,+9779851201603,+9779851201603,false,false,false,null,,false,false,null,
Sabarat Agro Farm Pvt. Ltd,बुढानीलकण्ठ 44600,,बुढानीलकण्ठ,44600,+9779802335230,NP,https://sabaratagro.com.np,sabaratagro@gmail.com,+9779802335230,null,false,false,false,null,,false,false,null,
Multiple Facility Service Pvt.Ltd.,"M8XR+V34, Ambika Marg, Kathmandu 44600, काठमाडौँ 00977","M8XR+V34, Ambika Marg, Kathmandu 44600",काठमाडौँ,00977,+9779851240256,NP,https://multiplefacilityservice.com,info@multiplefacilityservice.com,+9779851098319,null,false,false,false,null,,false,false,null,
भगवती आयल मिल,"P7CX+2GW चमती नयाँ पुल, Ropeway sadak चमती, काठमाडौँ 44600","P7CX+2GW चमती नयाँ पुल, Ropeway sadak चमती",काठमाडौँ,44600,+9779851100965,NP,null,null,null,null,false,false,false,null,,false,false,null,
AST.PVT.LTD,"M7RH+99R, Purano Bagar Marg, काठमाडौँ 44600","M7RH+99R, Purano Bagar Marg",काठमाडौँ,44600,+97715218016,NP,https://alliedchem.org,null,null,null,false,false,false,null,,false,false,null,
CHEMICALS & INSTRUMENT CENTRE,काठमाडौँ 44600,,काठमाडौँ,44600,+9779742467357,NP,null,null,null,null,false,false,false,null,,false,false,null,
Kantipur soap industry,तारकेश्वर 44600,,तारकेश्वर,44600,+9779841209729,NP,null,null,null,null,false,false,false,null,,false,false,null,
SMT NEPAL(Scientific And Laboratory Supplier),काठमाडौँ 44700,,काठमाडौँ,44700,+9779851227680,NP,null,null,null,null,false,false,false,null,,false,false,null,
